franchise_id,team_id,year_id,team_name,league,division,number_of_games,wins,losses,ties,winning_percentage,finish,playoff_result
LAD,LAD,2009,Los Angeles Dodgers,NL,West,162,95,67,0,.586,1st of 5,Lost NLCS (4-1)
LAD,LAD,2008,Los Angeles Dodgers,NL,West,162,84,78,0,.519,1st of 5,Lost NLCS (4-1)
LAD,LAD,2007,Los Angeles Dodgers,NL,West,162,82,80,0,.506,4th of 5,
LAD,LAD,2006,Los Angeles Dodgers,NL,West,162,88,74,0,.543,2nd of 5,Lost NLDS (3-0)
LAD,LAD,2005,Los Angeles Dodgers,NL,West,162,71,91,0,.438,4th of 5,
LAD,LAD,2004,Los Angeles Dodgers,NL,West,162,93,69,0,.574,1st of 5,Lost NLDS (3-1)
LAD,LAD,2003,Los Angeles Dodgers,NL,West,162,85,77,0,.525,2nd of 5,
LAD,LAD,2002,Los Angeles Dodgers,NL,West,162,92,70,0,.568,3rd of 5,
LAD,LAD,2001,Los Angeles Dodgers,NL,West,162,86,76,0,.531,3rd of 5,
LAD,LAD,2000,Los Angeles Dodgers,NL,West,162,86,76,0,.531,2nd of 5,
LAD,LAD,1999,Los Angeles Dodgers,NL,West,162,77,85,0,.475,3rd of 5,
LAD,LAD,1998,Los Angeles Dodgers,NL,West,162,83,79,0,.512,3rd of 5,
LAD,LAD,1997,Los Angeles Dodgers,NL,West,162,88,74,0,.543,2nd of 4,
LAD,LAD,1996,Los Angeles Dodgers,NL,West,162,90,72,0,.556,2nd of 4,Lost NLDS (3-0)
LAD,LAD,1995,Los Angeles Dodgers,NL,West,144,78,66,0,.542,1st of 4,Lost NLDS (3-0)
LAD,LAD,1994,Los Angeles Dodgers,NL,West,114,58,56,0,.509,1st of 4,
LAD,LAD,1993,Los Angeles Dodgers,NL,West,162,81,81,0,.500,4th of 7,
LAD,LAD,1992,Los Angeles Dodgers,NL,West,162,63,99,0,.389,6th of 6,
LAD,LAD,1991,Los Angeles Dodgers,NL,West,162,93,69,0,.574,2nd of 6,
LAD,LAD,1990,Los Angeles Dodgers,NL,West,162,86,76,0,.531,2nd of 6,
LAD,LAD,1989,Los Angeles Dodgers,NL,West,160,77,83,0,.481,4th of 6,
LAD,LAD,1988,Los Angeles Dodgers,NL,West,162,94,67,1,.584,1st of 6,Won WS (4-1)
LAD,LAD,1987,Los Angeles Dodgers,NL,West,162,73,89,0,.451,4th of 6,
LAD,LAD,1986,Los Angeles Dodgers,NL,West,162,73,89,0,.451,5th of 6,
LAD,LAD,1985,Los Angeles Dodgers,NL,West,162,95,67,0,.586,1st of 6,Lost NLCS (4-2)
LAD,LAD,1984,Los Angeles Dodgers,NL,West,162,79,83,0,.488,4th of 6,
LAD,LAD,1983,Los Angeles Dodgers,NL,West,163,91,71,1,.562,1st of 6,Lost NLCS (3-1)
LAD,LAD,1982,Los Angeles Dodgers,NL,West,162,88,74,0,.543,2nd of 6,
LAD,LAD,1981,Los Angeles Dodgers,NL,West,110,63,47,0,.573,2nd of 6,Won WS (4-2)
LAD,LAD,1980,Los Angeles Dodgers,NL,West,163,92,71,0,.564,2nd of 6,
LAD,LAD,1979,Los Angeles Dodgers,NL,West,162,79,83,0,.488,3rd of 6,
LAD,LAD,1978,Los Angeles Dodgers,NL,West,162,95,67,0,.586,1st of 6,Lost WS (4-2)
LAD,LAD,1977,Los Angeles Dodgers,NL,West,162,98,64,0,.605,1st of 6,Lost WS (4-2)
LAD,LAD,1976,Los Angeles Dodgers,NL,West,162,92,70,0,.568,2nd of 6,
LAD,LAD,1975,Los Angeles Dodgers,NL,West,162,88,74,0,.543,2nd of 6,
LAD,LAD,1974,Los Angeles Dodgers,NL,West,162,102,60,0,.630,1st of 6,Lost WS (4-1)
LAD,LAD,1973,Los Angeles Dodgers,NL,West,162,95,66,1,.590,2nd of 6,
LAD,LAD,1972,Los Angeles Dodgers,NL,West,155,85,70,0,.548,2nd of 6,
LAD,LAD,1971,Los Angeles Dodgers,NL,West,162,89,73,0,.549,2nd of 6,
LAD,LAD,1970,Los Angeles Dodgers,NL,West,161,87,74,0,.540,2nd of 6,
LAD,LAD,1969,Los Angeles Dodgers,NL,West,162,85,77,0,.525,4th of 6,
LAD,LAD,1968,Los Angeles Dodgers,NL,,162,76,86,0,.469,7th of 10,
LAD,LAD,1967,Los Angeles Dodgers,NL,,162,73,89,0,.451,8th of 10,
LAD,LAD,1966,Los Angeles Dodgers,NL,,162,95,67,0,.586,1st of 10,Lost WS (4-0)
LAD,LAD,1965,Los Angeles Dodgers,NL,,162,97,65,0,.599,1st of 10,Won WS (4-3)
LAD,LAD,1964,Los Angeles Dodgers,NL,,164,80,82,2,.494,6th of 10,
LAD,LAD,1963,Los Angeles Dodgers,NL,,163,99,63,1,.611,1st of 10,Won WS (4-0)
LAD,LAD,1962,Los Angeles Dodgers,NL,,165,102,63,0,.618,2nd of 10,
LAD,LAD,1961,Los Angeles Dodgers,NL,,154,89,65,0,.578,2nd of 8,
LAD,LAD,1960,Los Angeles Dodgers,NL,,154,82,72,0,.532,4th of 8,
LAD,LAD,1959,Los Angeles Dodgers,NL,,156,88,68,0,.564,1st of 8,Won WS (4-2)
LAD,LAD,1958,Los Angeles Dodgers,NL,,154,71,83,0,.461,7th of 8,
LAD,BRO,1957,Brooklyn Dodgers,NL,,154,84,70,0,.545,3rd of 8,
LAD,BRO,1956,Brooklyn Dodgers,NL,,154,93,61,0,.604,1st of 8,Lost WS (4-3)
LAD,BRO,1955,Brooklyn Dodgers,NL,,154,98,55,1,.641,1st of 8,Won WS (4-3)
LAD,BRO,1954,Brooklyn Dodgers,NL,,154,92,62,0,.597,2nd of 8,
LAD,BRO,1953,Brooklyn Dodgers,NL,,155,105,49,1,.682,1st of 8,Lost WS (4-2)
LAD,BRO,1952,Brooklyn Dodgers,NL,,155,96,57,2,.627,1st of 8,Lost WS (4-3)
LAD,BRO,1951,Brooklyn Dodgers,NL,,158,97,60,1,.618,2nd of 8,
LAD,BRO,1950,Brooklyn Dodgers,NL,,155,89,65,1,.578,2nd of 8,
LAD,BRO,1949,Brooklyn Dodgers,NL,,156,97,57,2,.630,1st of 8,Lost WS (4-1)
LAD,BRO,1948,Brooklyn Dodgers,NL,,155,84,70,1,.545,3rd of 8,
LAD,BRO,1947,Brooklyn Dodgers,NL,,155,94,60,1,.610,1st of 8,Lost WS (4-3)
LAD,BRO,1946,Brooklyn Dodgers,NL,,157,96,60,1,.615,2nd of 8,
LAD,BRO,1945,Brooklyn Dodgers,NL,,155,87,67,1,.565,3rd of 8,
LAD,BRO,1944,Brooklyn Dodgers,NL,,155,63,91,1,.409,7th of 8,
LAD,BRO,1943,Brooklyn Dodgers,NL,,153,81,72,0,.529,3rd of 8,
LAD,BRO,1942,Brooklyn Dodgers,NL,,155,104,50,1,.675,2nd of 8,
LAD,BRO,1941,Brooklyn Dodgers,NL,,157,100,54,3,.649,1st of 8,Lost WS (4-1)
LAD,BRO,1940,Brooklyn Dodgers,NL,,156,88,65,3,.575,2nd of 8,
LAD,BRO,1939,Brooklyn Dodgers,NL,,157,84,69,4,.549,3rd of 8,
LAD,BRO,1938,Brooklyn Dodgers,NL,,151,69,80,2,.463,7th of 8,
LAD,BRO,1937,Brooklyn Dodgers,NL,,155,62,91,2,.405,6th of 8,
LAD,BRO,1936,Brooklyn Dodgers,NL,,156,67,87,2,.435,7th of 8,
LAD,BRO,1935,Brooklyn Dodgers,NL,,154,70,83,1,.458,5th of 8,
LAD,BRO,1934,Brooklyn Dodgers,NL,,153,71,81,1,.467,6th of 8,
LAD,BRO,1933,Brooklyn Dodgers,NL,,157,65,88,4,.425,6th of 8,
LAD,BRO,1932,Brooklyn Dodgers,NL,,154,81,73,0,.526,3rd of 8,
LAD,BRO,1931,Brooklyn Robins,NL,,153,79,73,1,.520,4th of 8,
LAD,BRO,1930,Brooklyn Robins,NL,,154,86,68,0,.558,4th of 8,
LAD,BRO,1929,Brooklyn Robins,NL,,153,70,83,0,.458,6th of 8,
LAD,BRO,1928,Brooklyn Robins,NL,,155,77,76,2,.503,6th of 8,
LAD,BRO,1927,Brooklyn Robins,NL,,154,65,88,1,.425,6th of 8,
LAD,BRO,1926,Brooklyn Robins,NL,,155,71,82,2,.464,6th of 8,
LAD,BRO,1925,Brooklyn Robins,NL,,153,68,85,0,.444,6th of 8,
LAD,BRO,1924,Brooklyn Robins,NL,,154,92,62,0,.597,2nd of 8,
LAD,BRO,1923,Brooklyn Robins,NL,,155,76,78,1,.494,6th of 8,
LAD,BRO,1922,Brooklyn Robins,NL,,155,76,78,1,.494,6th of 8,
LAD,BRO,1921,Brooklyn Robins,NL,,152,77,75,0,.507,5th of 8,
LAD,BRO,1920,Brooklyn Robins,NL,,155,93,61,1,.604,1st of 8,Lost WS (5-2)
LAD,BRO,1919,Brooklyn Robins,NL,,141,69,71,1,.493,5th of 8,
LAD,BRO,1918,Brooklyn Robins,NL,,126,57,69,0,.452,5th of 8,
LAD,BRO,1917,Brooklyn Robins,NL,,156,70,81,5,.464,7th of 8,
LAD,BRO,1916,Brooklyn Robins,NL,,156,94,60,2,.610,1st of 8,Lost WS (4-1)
LAD,BRO,1915,Brooklyn Dodgers,NL,,154,80,72,2,.526,3rd of 8,
LAD,BRO,1914,Brooklyn Dodgers,NL,,154,75,79,0,.487,5th of 8,
LAD,BRO,1913,Brooklyn Dodgers,NL,,152,65,84,3,.436,6th of 8,
LAD,BRO,1912,Brooklyn Dodgers,NL,,153,58,95,0,.379,7th of 8,
LAD,BRO,1911,Brooklyn Dodgers,NL,,154,64,86,4,.427,7th of 8,
LAD,BRO,1910,Brooklyn Superbas,NL,,156,64,90,2,.416,6th of 8,
LAD,BRO,1909,Brooklyn Superbas,NL,,155,55,98,2,.359,6th of 8,
LAD,BRO,1908,Brooklyn Superbas,NL,,154,53,101,0,.344,7th of 8,
LAD,BRO,1907,Brooklyn Superbas,NL,,153,65,83,5,.439,5th of 8,
LAD,BRO,1906,Brooklyn Superbas,NL,,153,66,86,1,.434,5th of 8,
LAD,BRO,1905,Brooklyn Superbas,NL,,155,48,104,3,.316,8th of 8,
LAD,BRO,1904,Brooklyn Superbas,NL,,154,56,97,1,.366,6th of 8,
LAD,BRO,1903,Brooklyn Superbas,NL,,139,70,66,3,.515,5th of 8,
LAD,BRO,1902,Brooklyn Superbas,NL,,141,75,63,3,.543,2nd of 8,
LAD,BRO,1901,Brooklyn Superbas,NL,,137,79,57,1,.581,3rd of 8,
LAD,BRO,1900,Brooklyn Superbas,NL,,142,82,54,6,.603,1st of 8,
LAD,BRO,1899,Brooklyn Superbas,NL,,150,101,47,2,.682,1st of 12,
LAD,BRO,1898,Brooklyn Grooms,NL,,149,54,91,4,.372,10th of 12,
LAD,BRO,1897,Brooklyn Grooms,NL,,136,61,71,4,.462,7th of 12,
LAD,BRO,1896,Brooklyn Grooms,NL,,133,58,73,2,.443,10th of 12,
LAD,BRO,1895,Brooklyn Grooms,NL,,134,71,60,3,.542,5th of 12,
LAD,BRO,1894,Brooklyn,NL,,135,70,61,4,.534,5th of 12,
LAD,BRO,1893,Brooklyn,NL,,130,65,63,2,.508,7th of 12,
LAD,BRO,1892,Brooklyn,NL,,158,95,59,4,.617,3rd of 12,
LAD,BRO,1891,Brooklyn,NL,,137,61,76,0,.445,6th of 8,
LAD,BRO,1890,Brooklyn Bridegrooms,NL,,129,86,43,0,.667,1st of 8,Tied in WS (3-3-1)
LAD,BRO,1889,Brooklyn Bridegrooms,AA,,140,93,44,3,.679,1st of 8,Lost WS (6-3)
LAD,BRO,1888,Brooklyn,AA,,143,88,52,3,.629,2nd of 8,
LAD,BRO,1887,Brooklyn,AA,,138,60,74,4,.448,6th of 8,
LAD,BRO,1886,Brooklyn,AA,,141,76,61,4,.555,3rd of 8,
LAD,BRO,1885,Brooklyn,AA,,112,53,59,0,.473,5th of 8,
LAD,BRO,1884,Brooklyn,AA,,109,40,64,5,.385,9th of 13,
SDP,SDP,2026,San Diego Padres,NL,West,111,57,54,0,.514,3rd of 5,
SDP,SDP,2025,San Diego Padres,NL,West,162,90,72,0,.556,2nd of 5,Lost NLWC (2-1)
SDP,SDP,2024,San Diego Padres,NL,West,162,93,69,0,.574,2nd of 5,Lost NLDS (3-2)
SDP,SDP,2023,San Diego Padres,NL,West,162,82,80,0,.506,3rd of 5,
SDP,SDP,2022,San Diego Padres,NL,West,162,89,73,0,.549,2nd of 5,Lost NLCS (4-1)
SDP,SDP,2021,San Diego Padres,NL,West,162,79,83,0,.488,3rd of 5,
SDP,SDP,2020,San Diego Padres,NL,West,60,37,23,0,.617,2nd of 5,Lost NLDS (3-0)
SDP,SDP,2019,San Diego Padres,NL,West,162,70,92,0,.432,5th of 5,
SDP,SDP,2018,San Diego Padres,NL,West,162,66,96,0,.407,5th of 5,
SDP,SDP,2017,San Diego Padres,NL,West,162,71,91,0,.438,4th of 5,
SDP,SDP,2016,San Diego Padres,NL,West,162,68,94,0,.420,5th of 5,
SDP,SDP,2015,San Diego Padres,NL,West,162,74,88,0,.457,4th of 5,
SDP,SDP,2014,San Diego Padres,NL,West,162,77,85,0,.475,3rd of 5,
SDP,SDP,2013,San Diego Padres,NL,West,162,76,86,0,.469,3rd of 5,
SDP,SDP,2012,San Diego Padres,NL,West,162,76,86,0,.469,4th of 5,
SDP,SDP,2011,San Diego Padres,NL,West,162,71,91,0,.438,5th of 5,
SDP,SDP,2010,San Diego Padres,NL,West,162,90,72,0,.556,2nd of 5,
SDP,SDP,2009,San Diego Padres,NL,West,162,75,87,0,.463,4th of 5,
SDP,SDP,2008,San Diego Padres,NL,West,162,63,99,0,.389,5th of 5,
SDP,SDP,2007,San Diego Padres,NL,West,163,89,74,0,.546,3rd of 5,
SDP,SDP,2006,San Diego Padres,NL,West,162,88,74,0,.543,1st of 5,Lost NLDS (3-1)
SDP,SDP,2005,San Diego Padres,NL,West,162,82,80,0,.506,1st of 5,Lost NLDS (3-0)
SDP,SDP,2004,San Diego Padres,NL,West,162,87,75,0,.537,3rd of 5,
SDP,SDP,2003,San Diego Padres,NL,West,162,64,98,0,.395,5th of 5,
SDP,SDP,2002,San Diego Padres,NL,West,162,66,96,0,.407,5th of 5,
SDP,SDP,2001,San Diego Padres,NL,West,162,79,83,0,.488,4th of 5,
SDP,SDP,2000,San Diego Padres,NL,West,162,76,86,0,.469,5th of 5,
SDP,SDP,1999,San Diego Padres,NL,West,162,74,88,0,.457,4th of 5,
SDP,SDP,1998,San Diego Padres,NL,West,162,98,64,0,.605,1st of 5,Lost WS (4-0)
SDP,SDP,1997,San Diego Padres,NL,West,162,76,86,0,.469,4th of 4,
SDP,SDP,1996,San Diego Padres,NL,West,162,91,71,0,.562,1st of 4,Lost NLDS (3-0)
SDP,SDP,1995,San Diego Padres,NL,West,144,70,74,0,.486,3rd of 4,
SDP,SDP,1994,San Diego Padres,NL,West,117,47,70,0,.402,4th of 4,
SDP,SDP,1993,San Diego Padres,NL,West,162,61,101,0,.377,7th of 7,
SDP,SDP,1992,San Diego Padres,NL,West,162,82,80,0,.506,3rd of 6,
SDP,SDP,1991,San Diego Padres,NL,West,162,84,78,0,.519,3rd of 6,
SDP,SDP,1990,San Diego Padres,NL,West,162,75,87,0,.463,4th of 6,
SDP,SDP,1989,San Diego Padres,NL,West,162,89,73,0,.549,2nd of 6,
SDP,SDP,1988,San Diego Padres,NL,West,161,83,78,0,.516,3rd of 6,
SDP,SDP,1987,San Diego Padres,NL,West,162,65,97,0,.401,6th of 6,
SDP,SDP,1986,San Diego Padres,NL,West,162,74,88,0,.457,4th of 6,
SDP,SDP,1985,San Diego Padres,NL,West,162,83,79,0,.512,3rd of 6,
SDP,SDP,1984,San Diego Padres,NL,West,162,92,70,0,.568,1st of 6,Lost WS (4-1)
SDP,SDP,1983,San Diego Padres,NL,West,163,81,81,1,.500,4th of 6,
SDP,SDP,1982,San Diego Padres,NL,West,162,81,81,0,.500,4th of 6,
SDP,SDP,1981,San Diego Padres,NL,West,110,41,69,0,.373,6th of 6,
SDP,SDP,1980,San Diego Padres,NL,West,163,73,89,1,.451,6th of 6,
SDP,SDP,1979,San Diego Padres,NL,West,161,68,93,0,.422,5th of 6,
SDP,SDP,1978,San Diego Padres,NL,West,162,84,78,0,.519,4th of 6,
SDP,SDP,1977,San Diego Padres,NL,West,162,69,93,0,.426,5th of 6,
SDP,SDP,1976,San Diego Padres,NL,West,162,73,89,0,.451,5th of 6,
SDP,SDP,1975,San Diego Padres,NL,West,162,71,91,0,.438,4th of 6,
SDP,SDP,1974,San Diego Padres,NL,West,162,60,102,0,.370,6th of 6,
SDP,SDP,1973,San Diego Padres,NL,West,162,60,102,0,.370,6th of 6,
SDP,SDP,1972,San Diego Padres,NL,West,153,58,95,0,.379,6th of 6,
SDP,SDP,1971,San Diego Padres,NL,West,161,61,100,0,.379,6th of 6,
SDP,SDP,1970,San Diego Padres,NL,West,162,63,99,0,.389,6th of 6,
SDP,SDP,1969,San Diego Padres,NL,West,162,52,110,0,.321,6th of 6,
SFG,SFG,2026,San Francisco Giants,NL,West,111,47,64,0,.423,4th of 5,
SFG,SFG,2025,San Francisco Giants,NL,West,162,81,81,0,.500,3rd of 5,
SFG,SFG,2024,San Francisco Giants,NL,West,162,80,82,0,.494,4th of 5,
SFG,SFG,2023,San Francisco Giants,NL,West,162,79,83,0,.488,4th of 5,
SFG,SFG,2022,San Francisco Giants,NL,West,162,81,81,0,.500,3rd of 5,
SFG,SFG,2021,San Francisco Giants,NL,West,162,107,55,0,.660,1st of 5,Lost NLDS (3-2)
SFG,SFG,2020,San Francisco Giants,NL,West,60,29,31,0,.483,3rd of 5,
SFG,SFG,2019,San Francisco Giants,NL,West,162,77,85,0,.475,3rd of 5,
SFG,SFG,2018,San Francisco Giants,NL,West,162,73,89,0,.451,4th of 5,
SFG,SFG,2017,San Francisco Giants,NL,West,162,64,98,0,.395,5th of 5,
SFG,SFG,2016,San Francisco Giants,NL,West,162,87,75,0,.537,2nd of 5,Lost NLDS (3-1)
SFG,SFG,2015,San Francisco Giants,NL,West,162,84,78,0,.519,2nd of 5,
SFG,SFG,2014,San Francisco Giants,NL,West,162,88,74,0,.543,2nd of 5,Won WS (4-3)
SFG,SFG,2013,San Francisco Giants,NL,West,162,76,86,0,.469,3rd of 5,
SFG,SFG,2012,San Francisco Giants,NL,West,162,94,68,0,.580,1st of 5,Won WS (4-0)
SFG,SFG,2011,San Francisco Giants,NL,West,162,86,76,0,.531,2nd of 5,
SFG,SFG,2010,San Francisco Giants,NL,West,162,92,70,0,.568,1st of 5,Won WS (4-1)
SFG,SFG,2009,San Francisco Giants,NL,West,162,88,74,0,.543,3rd of 5,
SFG,SFG,2008,San Francisco Giants,NL,West,162,72,90,0,.444,4th of 5,
SFG,SFG,2007,San Francisco Giants,NL,West,162,71,91,0,.438,5th of 5,
SFG,SFG,2006,San Francisco Giants,NL,West,161,76,85,0,.472,3rd of 5,
SFG,SFG,2005,San Francisco Giants,NL,West,162,75,87,0,.463,3rd of 5,
SFG,SFG,2004,San Francisco Giants,NL,West,162,91,71,0,.562,2nd of 5,
SFG,SFG,2003,San Francisco Giants,NL,West,161,100,61,0,.621,1st of 5,Lost NLDS (3-1)
SFG,SFG,2002,San Francisco Giants,NL,West,162,95,66,1,.590,2nd of 5,Lost WS (4-3)
SFG,SFG,2001,San Francisco Giants,NL,West,162,90,72,0,.556,2nd of 5,
SFG,SFG,2000,San Francisco Giants,NL,West,162,97,65,0,.599,1st of 5,Lost NLDS (3-1)
SFG,SFG,1999,San Francisco Giants,NL,West,162,86,76,0,.531,2nd of 5,
SFG,SFG,1998,San Francisco Giants,NL,West,163,89,74,0,.546,2nd of 5,
SFG,SFG,1997,San Francisco Giants,NL,West,162,90,72,0,.556,1st of 4,Lost NLDS (3-0)
SFG,SFG,1996,San Francisco Giants,NL,West,162,68,94,0,.420,4th of 4,
SFG,SFG,1995,San Francisco Giants,NL,West,144,67,77,0,.465,4th of 4,
SFG,SFG,1994,San Francisco Giants,NL,West,115,55,60,0,.478,2nd of 4,
SFG,SFG,1993,San Francisco Giants,NL,West,162,103,59,0,.636,2nd of 7,
SFG,SFG,1992,San Francisco Giants,NL,West,162,72,90,0,.444,5th of 6,
SFG,SFG,1991,San Francisco Giants,NL,West,162,75,87,0,.463,4th of 6,
SFG,SFG,1990,San Francisco Giants,NL,West,162,85,77,0,.525,3rd of 6,
SFG,SFG,1989,San Francisco Giants,NL,West,162,92,70,0,.568,1st of 6,Lost WS (4-0)
SFG,SFG,1988,San Francisco Giants,NL,West,162,83,79,0,.512,4th of 6,
SFG,SFG,1987,San Francisco Giants,NL,West,162,90,72,0,.556,1st of 6,Lost NLCS (4-3)
SFG,SFG,1986,San Francisco Giants,NL,West,162,83,79,0,.512,3rd of 6,
SFG,SFG,1985,San Francisco Giants,NL,West,162,62,100,0,.383,6th of 6,
SFG,SFG,1984,San Francisco Giants,NL,West,162,66,96,0,.407,6th of 6,
SFG,SFG,1983,San Francisco Giants,NL,West,162,79,83,0,.488,5th of 6,
SFG,SFG,1982,San Francisco Giants,NL,West,162,87,75,0,.537,3rd of 6,
SFG,SFG,1981,San Francisco Giants,NL,West,111,56,55,0,.505,4th of 6,
SFG,SFG,1980,San Francisco Giants,NL,West,161,75,86,0,.466,5th of 6,
SFG,SFG,1979,San Francisco Giants,NL,West,162,71,91,0,.438,4th of 6,
SFG,SFG,1978,San Francisco Giants,NL,West,162,89,73,0,.549,3rd of 6,
SFG,SFG,1977,San Francisco Giants,NL,West,162,75,87,0,.463,4th of 6,
SFG,SFG,1976,San Francisco Giants,NL,West,162,74,88,0,.457,4th of 6,
SFG,SFG,1975,San Francisco Giants,NL,West,161,80,81,0,.497,3rd of 6,
SFG,SFG,1974,San Francisco Giants,NL,West,162,72,90,0,.444,5th of 6,
SFG,SFG,1973,San Francisco Giants,NL,West,162,88,74,0,.543,3rd of 6,
SFG,SFG,1972,San Francisco Giants,NL,West,155,69,86,0,.445,5th of 6,
SFG,SFG,1971,San Francisco Giants,NL,West,162,90,72,0,.556,1st of 6,Lost NLCS (3-1)
SFG,SFG,1970,San Francisco Giants,NL,West,162,86,76,0,.531,3rd of 6,
SFG,SFG,1969,San Francisco Giants,NL,West,162,90,72,0,.556,2nd of 6,
SFG,SFG,1968,San Francisco Giants,NL,,163,88,74,1,.543,2nd of 10,
SFG,SFG,1967,San Francisco Giants,NL,,162,91,71,0,.562,2nd of 10,
SFG,SFG,1966,San Francisco Giants,NL,,161,93,68,0,.578,2nd of 10,
SFG,SFG,1965,San Francisco Giants,NL,,163,95,67,1,.586,2nd of 10,
SFG,SFG,1964,San Francisco Giants,NL,,162,90,72,0,.556,4th of 10,
SFG,SFG,1963,San Francisco Giants,NL,,162,88,74,0,.543,3rd of 10,
SFG,SFG,1962,San Francisco Giants,NL,,165,103,62,0,.624,1st of 10,Lost WS (4-3)
SFG,SFG,1961,San Francisco Giants,NL,,155,85,69,1,.552,3rd of 8,
SFG,SFG,1960,San Francisco Giants,NL,,156,79,75,2,.513,5th of 8,
SFG,SFG,1959,San Francisco Giants,NL,,154,83,71,0,.539,3rd of 8,
SFG,SFG,1958,San Francisco Giants,NL,,154,80,74,0,.519,3rd of 8,
SFG,NYG,1957,New York Giants,NL,,154,69,85,0,.448,6th of 8,
SFG,NYG,1956,New York Giants,NL,,154,67,87,0,.435,6th of 8,
SFG,NYG,1955,New York Giants,NL,,154,80,74,0,.519,3rd of 8,
SFG,NYG,1954,New York Giants,NL,,154,97,57,0,.630,1st of 8,Won WS (4-0)
SFG,NYG,1953,New York Giants,NL,,155,70,84,1,.455,5th of 8,
SFG,NYG,1952,New York Giants,NL,,154,92,62,0,.597,2nd of 8,
SFG,NYG,1951,New York Giants,NL,,157,98,59,0,.624,1st of 8,Lost WS (4-2)
SFG,NYG,1950,New York Giants,NL,,154,86,68,0,.558,3rd of 8,
SFG,NYG,1949,New York Giants,NL,,156,73,81,2,.474,5th of 8,
SFG,NYG,1948,New York Giants,NL,,155,78,76,1,.506,5th of 8,
SFG,NYG,1947,New York Giants,NL,,155,81,73,1,.526,4th of 8,
SFG,NYG,1946,New York Giants,NL,,154,61,93,0,.396,8th of 8,
SFG,NYG,1945,New York Giants,NL,,154,78,74,2,.513,5th of 8,
SFG,NYG,1944,New York Giants,NL,,155,67,87,1,.435,5th of 8,
SFG,NYG,1943,New York Giants,NL,,156,55,98,3,.359,8th of 8,
SFG,NYG,1942,New York Giants,NL,,154,85,67,2,.559,3rd of 8,
SFG,NYG,1941,New York Giants,NL,,156,74,79,3,.484,5th of 8,
SFG,NYG,1940,New York Giants,NL,,152,72,80,0,.474,6th of 8,
SFG,NYG,1939,New York Giants,NL,,151,77,74,0,.510,5th of 8,
SFG,NYG,1938,New York Giants,NL,,152,83,67,2,.553,3rd of 8,
SFG,NYG,1937,New York Giants,NL,,152,95,57,0,.625,1st of 8,Lost WS (4-1)
SFG,NYG,1936,New York Giants,NL,,154,92,62,0,.597,1st of 8,Lost WS (4-2)
SFG,NYG,1935,New York Giants,NL,,156,91,62,3,.595,3rd of 8,
SFG,NYG,1934,New York Giants,NL,,153,93,60,0,.608,2nd of 8,
SFG,NYG,1933,New York Giants,NL,,156,91,61,4,.599,1st of 8,Won WS (4-1)
SFG,NYG,1932,New York Giants,NL,,154,72,82,0,.468,6th of 8,
SFG,NYG,1931,New York Giants,NL,,153,87,65,1,.572,2nd of 8,
SFG,NYG,1930,New York Giants,NL,,154,87,67,0,.565,3rd of 8,
SFG,NYG,1929,New York Giants,NL,,152,84,67,1,.556,3rd of 8,
SFG,NYG,1928,New York Giants,NL,,155,93,61,1,.604,2nd of 8,
SFG,NYG,1927,New York Giants,NL,,155,92,62,1,.597,3rd of 8,
SFG,NYG,1926,New York Giants,NL,,151,74,77,0,.490,5th of 8,
SFG,NYG,1925,New York Giants,NL,,152,86,66,0,.566,2nd of 8,
SFG,NYG,1924,New York Giants,NL,,154,93,60,1,.608,1st of 8,Lost WS (4-3)
SFG,NYG,1923,New York Giants,NL,,153,95,58,0,.621,1st of 8,Lost WS (4-2)
SFG,NYG,1922,New York Giants,NL,,156,93,61,2,.604,1st of 8,Won WS (4-0-1)
SFG,NYG,1921,New York Giants,NL,,153,94,59,0,.614,1st of 8,Won WS (5-3)
SFG,NYG,1920,New York Giants,NL,,155,86,68,1,.558,2nd of 8,
SFG,NYG,1919,New York Giants,NL,,140,87,53,0,.621,2nd of 8,
SFG,NYG,1918,New York Giants,NL,,124,71,53,0,.573,2nd of 8,
SFG,NYG,1917,New York Giants,NL,,158,98,56,4,.636,1st of 8,Lost WS (4-2)
SFG,NYG,1916,New York Giants,NL,,155,86,66,3,.566,4th of 8,
SFG,NYG,1915,New York Giants,NL,,155,69,83,3,.454,8th of 8,
SFG,NYG,1914,New York Giants,NL,,156,84,70,2,.545,2nd of 8,
SFG,NYG,1913,New York Giants,NL,,156,101,51,4,.664,1st of 8,Lost WS (4-1)
SFG,NYG,1912,New York Giants,NL,,154,103,48,3,.682,1st of 8,Lost WS (4-3-1)
SFG,NYG,1911,New York Giants,NL,,154,99,54,1,.647,1st of 8,Lost WS (4-2)
SFG,NYG,1910,New York Giants,NL,,155,91,63,1,.591,2nd of 8,
SFG,NYG,1909,New York Giants,NL,,158,92,61,5,.601,3rd of 8,
SFG,NYG,1908,New York Giants,NL,,157,98,56,3,.636,2nd of 8,
SFG,NYG,1907,New York Giants,NL,,155,82,71,2,.536,4th of 8,
SFG,NYG,1906,New York Giants,NL,,153,96,56,1,.632,2nd of 8,
SFG,NYG,1905,New York Giants,NL,,155,105,48,2,.686,1st of 8,Won WS (4-1)
SFG,NYG,1904,New York Giants,NL,,158,106,47,5,.693,1st of 8,
